step,episode,ret,len,true_success,classifier_success,interv_frac
12715,217,1.0,32,1.0,1.0,0.25
12745,218,1.0,30,1.0,1.0,0.26666666666666666
12778,219,1.0,33,1.0,1.0,0.48484848484848486
12827,220,1.0,49,1.0,1.0,0.16326530612244897
12858,221,1.0,31,1.0,1.0,0.3225806451612903
12887,222,1.0,29,1.0,1.0,0.27586206896551724
12921,223,1.0,34,1.0,1.0,0.23529411764705882
12996,224,1.0,75,1.0,1.0,0.10666666666666667
13027,225,1.0,31,1.0,1.0,0.2903225806451613
13063,226,1.0,36,1.0,1.0,0.0
13095,227,1.0,32,1.0,1.0,0.25
13124,228,1.0,29,1.0,1.0,0.27586206896551724
13154,229,1.0,30,1.0,1.0,0.26666666666666666
13186,230,1.0,32,1.0,1.0,0.0
13218,231,1.0,32,1.0,1.0,0.25
13255,232,1.0,37,1.0,1.0,0.0
13290,233,1.0,35,1.0,1.0,0.0
13325,234,1.0,35,1.0,1.0,0.2857142857142857
13369,235,1.0,44,1.0,1.0,0.0
13400,236,1.0,31,1.0,1.0,0.25806451612903225
13433,237,1.0,33,1.0,1.0,0.0
13466,238,1.0,33,1.0,1.0,0.030303030303030304
13497,239,1.0,31,1.0,1.0,0.25806451612903225
13533,240,1.0,36,1.0,1.0,0.2222222222222222
13567,241,1.0,34,1.0,1.0,0.3235294117647059
13609,242,1.0,42,1.0,1.0,0.0
13641,243,1.0,32,1.0,1.0,0.25
13670,244,1.0,29,1.0,1.0,0.0
13712,245,1.0,42,1.0,1.0,0.0
13750,246,1.0,38,1.0,1.0,0.21052631578947367
13782,247,1.0,32,1.0,1.0,0.0
13832,248,1.0,50,1.0,1.0,0.16
13869,249,1.0,37,1.0,1.0,0.43243243243243246
13901,250,1.0,32,1.0,1.0,0.25
13941,251,1.0,40,1.0,1.0,0.2
13972,252,1.0,31,1.0,1.0,0.5161290322580645
14009,253,1.0,37,1.0,1.0,0.0
14040,254,1.0,31,1.0,1.0,0.3225806451612903
14080,255,1.0,40,1.0,1.0,0.0
14114,256,1.0,34,1.0,1.0,0.47058823529411764
14144,257,1.0,30,1.0,1.0,0.26666666666666666
14171,258,1.0,27,1.0,1.0,0.5925925925925926
14205,259,1.0,34,1.0,1.0,0.0
14240,260,1.0,35,1.0,1.0,0.22857142857142856
14276,261,1.0,36,1.0,1.0,0.05555555555555555
14309,262,1.0,33,1.0,1.0,0.0
14349,263,1.0,40,1.0,1.0,0.0
14381,264,1.0,32,1.0,1.0,0.25
14411,265,1.0,30,1.0,1.0,0.0
14449,266,1.0,38,1.0,1.0,0.15789473684210525
14481,267,1.0,32,1.0,1.0,0.0
14523,268,1.0,42,1.0,1.0,0.38095238095238093
14556,269,1.0,33,1.0,1.0,0.18181818181818182
14587,270,1.0,31,1.0,1.0,0.0
14618,271,1.0,31,1.0,1.0,0.25806451612903225
14651,272,1.0,33,1.0,1.0,0.24242424242424243
14684,273,1.0,33,1.0,1.0,0.24242424242424243
14718,274,1.0,34,1.0,1.0,0.3235294117647059
14747,275,1.0,29,1.0,1.0,0.27586206896551724
14783,276,1.0,36,1.0,1.0,0.0
14816,277,1.0,33,1.0,1.0,0.24242424242424243
14849,278,1.0,33,1.0,1.0,0.24242424242424243
14881,279,1.0,32,1.0,1.0,0.0
14922,280,1.0,41,1.0,1.0,0.2682926829268293
14966,281,1.0,44,1.0,1.0,0.18181818181818182
14997,282,1.0,31,1.0,1.0,0.0
15057,283,1.0,60,1.0,1.0,0.0
15088,284,1.0,31,1.0,1.0,0.0
15124,285,1.0,36,1.0,1.0,0.0
15154,286,1.0,30,1.0,1.0,0.26666666666666666
15186,287,1.0,32,1.0,1.0,0.25
15217,288,1.0,31,1.0,1.0,0.0
15252,289,1.0,35,1.0,1.0,0.22857142857142856
15281,290,1.0,29,1.0,1.0,0.10344827586206896
15313,291,1.0,32,1.0,1.0,0.0
15345,292,1.0,32,1.0,1.0,0.25
15376,293,1.0,31,1.0,1.0,0.25806451612903225
15407,294,1.0,31,1.0,1.0,0.0
15437,295,1.0,30,1.0,1.0,0.0
15471,296,1.0,34,1.0,1.0,0.0
15499,297,1.0,28,1.0,1.0,0.2857142857142857
15529,298,1.0,30,1.0,1.0,0.0
15561,299,1.0,32,1.0,1.0,0.25
15598,300,1.0,37,1.0,1.0,0.0
15630,301,1.0,32,1.0,1.0,0.0
15659,302,1.0,29,1.0,1.0,0.0
15697,303,1.0,38,1.0,1.0,0.21052631578947367
15729,304,1.0,32,1.0,1.0,0.0
15757,305,1.0,28,1.0,1.0,0.0
15799,306,1.0,42,1.0,1.0,0.11904761904761904
15832,307,1.0,33,1.0,1.0,0.0
