step,episode,ret,len,true_success,classifier_success,interv_frac
17482,260,1.0,38,1.0,1.0,0.0
17514,261,1.0,32,1.0,1.0,0.0
17546,262,1.0,32,1.0,1.0,0.0
17587,263,1.0,41,1.0,1.0,0.0
17622,264,1.0,35,1.0,1.0,0.0
17655,265,1.0,33,1.0,1.0,0.0
17699,266,1.0,44,1.0,1.0,0.0
17734,267,1.0,35,1.0,1.0,0.0
17772,268,1.0,38,1.0,1.0,0.0
17801,269,1.0,29,1.0,1.0,0.0
17834,270,1.0,33,1.0,1.0,0.0
17870,271,1.0,36,1.0,1.0,0.0
17909,272,1.0,39,1.0,1.0,0.0
17942,273,1.0,33,1.0,1.0,0.0
17981,274,1.0,39,1.0,1.0,0.0
18017,275,1.0,36,1.0,1.0,0.0
18049,276,1.0,32,1.0,1.0,0.0
18085,277,1.0,36,1.0,1.0,0.0
18117,278,1.0,32,1.0,1.0,0.0
18150,279,1.0,33,1.0,1.0,0.0
18180,280,1.0,30,1.0,1.0,0.0
18218,281,1.0,38,1.0,1.0,0.0
18249,282,1.0,31,1.0,1.0,0.0
18327,283,1.0,78,1.0,1.0,0.0
18366,284,1.0,39,1.0,1.0,0.0
18400,285,1.0,34,1.0,1.0,0.0
18430,286,1.0,30,1.0,1.0,0.0
18461,287,1.0,31,1.0,1.0,0.0
18492,288,1.0,31,1.0,1.0,0.0
18522,289,1.0,30,1.0,1.0,0.0
18553,290,1.0,31,1.0,1.0,0.0
18589,291,1.0,36,1.0,1.0,0.0
18622,292,1.0,33,1.0,1.0,0.0
18656,293,1.0,34,1.0,1.0,0.0
18687,294,1.0,31,1.0,1.0,0.0
18717,295,1.0,30,1.0,1.0,0.0
18755,296,1.0,38,1.0,1.0,0.0
18788,297,1.0,33,1.0,1.0,0.0
18824,298,1.0,36,1.0,1.0,0.0
18861,299,1.0,37,1.0,1.0,0.0
18890,300,1.0,29,1.0,1.0,0.0
18922,301,1.0,32,1.0,1.0,0.0
18955,302,1.0,33,1.0,1.0,0.0
18996,303,1.0,41,1.0,1.0,0.0
19030,304,1.0,34,1.0,1.0,0.0
19061,305,1.0,31,1.0,1.0,0.0
19102,306,1.0,41,1.0,1.0,0.0
19138,307,1.0,36,1.0,1.0,0.0
19169,308,1.0,31,1.0,1.0,0.0
19203,309,1.0,34,1.0,1.0,0.0
19237,310,1.0,34,1.0,1.0,0.0
19269,311,1.0,32,1.0,1.0,0.0
19301,312,1.0,32,1.0,1.0,0.0
19330,313,1.0,29,1.0,1.0,0.0
19366,314,1.0,36,1.0,1.0,0.0
19396,315,1.0,30,1.0,1.0,0.0
19434,316,1.0,38,1.0,1.0,0.0
19469,317,1.0,35,0.0,1.0,0.0
19505,318,1.0,36,1.0,1.0,0.0
19554,319,1.0,49,0.0,1.0,0.0
19589,320,1.0,35,1.0,1.0,0.0
19623,321,1.0,34,1.0,1.0,0.0
19659,322,1.0,36,1.0,1.0,0.0
19688,323,1.0,29,1.0,1.0,0.0
19723,324,1.0,35,1.0,1.0,0.0
19755,325,1.0,32,1.0,1.0,0.0
19787,326,1.0,32,1.0,1.0,0.0
19821,327,1.0,34,1.0,1.0,0.0
19855,328,1.0,34,1.0,1.0,0.0
19891,329,1.0,36,1.0,1.0,0.0
19921,330,1.0,30,1.0,1.0,0.0
19953,331,1.0,32,1.0,1.0,0.0
19986,332,1.0,33,1.0,1.0,0.0
