step,episode,ret,len,true_success,classifier_success,interv_frac
15024,182,1.0,34,1.0,1.0,0.0
15057,183,1.0,33,1.0,1.0,0.0
15091,184,1.0,34,1.0,1.0,0.0
15135,185,1.0,44,1.0,1.0,0.0
15168,186,1.0,33,1.0,1.0,0.0
15218,187,1.0,50,1.0,1.0,0.0
15261,188,1.0,43,1.0,1.0,0.0
15298,189,1.0,37,1.0,1.0,0.0
15333,190,1.0,35,1.0,1.0,0.0
15372,191,1.0,39,1.0,1.0,0.0
15404,192,1.0,32,1.0,1.0,0.0
15435,193,1.0,31,1.0,1.0,0.0
15479,194,1.0,44,1.0,1.0,0.0
15509,195,1.0,30,1.0,1.0,0.0
15546,196,1.0,37,1.0,1.0,0.0
15580,197,1.0,34,0.0,1.0,0.0
15618,198,1.0,38,0.0,1.0,0.0
15652,199,1.0,34,1.0,1.0,0.0
15689,200,1.0,37,1.0,1.0,0.0
15751,201,1.0,62,0.0,1.0,0.0
15783,202,1.0,32,1.0,1.0,0.0
15816,203,1.0,33,1.0,1.0,0.0
15852,204,1.0,36,1.0,1.0,0.0
15885,205,1.0,33,1.0,1.0,0.0
15923,206,1.0,38,1.0,1.0,0.0
15970,207,1.0,47,1.0,1.0,0.0
16009,208,1.0,39,1.0,1.0,0.0
16042,209,1.0,33,1.0,1.0,0.0
16096,210,1.0,54,0.0,1.0,0.0
16133,211,1.0,37,1.0,1.0,0.0
16168,212,1.0,35,1.0,1.0,0.0
16213,213,1.0,45,1.0,1.0,0.0
16243,214,1.0,30,1.0,1.0,0.0
16278,215,1.0,35,1.0,1.0,0.0
16307,216,1.0,29,1.0,1.0,0.0
16338,217,1.0,31,1.0,1.0,0.0
16369,218,1.0,31,1.0,1.0,0.0
16408,219,1.0,39,1.0,1.0,0.0
16456,220,1.0,48,1.0,1.0,0.0
16492,221,1.0,36,1.0,1.0,0.0
16523,222,1.0,31,1.0,1.0,0.0
16562,223,1.0,39,1.0,1.0,0.0
16565,224,1.0,3,0.0,1.0,0.0
16601,225,1.0,36,1.0,1.0,0.0
16633,226,1.0,32,1.0,1.0,0.0
16678,227,1.0,45,1.0,1.0,0.0
16714,228,1.0,36,1.0,1.0,0.0
16749,229,1.0,35,1.0,1.0,0.0
16783,230,1.0,34,1.0,1.0,0.0
16903,231,0.0,120,0.0,0.0,0.0
16933,232,1.0,30,1.0,1.0,0.0
16970,233,1.0,37,1.0,1.0,0.0
17006,234,1.0,36,1.0,1.0,0.0
17049,235,1.0,43,1.0,1.0,0.0
17082,236,1.0,33,1.0,1.0,0.0
17124,237,1.0,42,1.0,1.0,0.0
17156,238,1.0,32,1.0,1.0,0.0
17189,239,1.0,33,1.0,1.0,0.0
17225,240,1.0,36,1.0,1.0,0.0
17260,241,1.0,35,1.0,1.0,0.0
17315,242,1.0,55,1.0,1.0,0.0
17352,243,1.0,37,1.0,1.0,0.0
17383,244,1.0,31,0.0,1.0,0.0
17418,245,1.0,35,1.0,1.0,0.0
17457,246,1.0,39,1.0,1.0,0.0
17487,247,1.0,30,1.0,1.0,0.0
17545,248,1.0,58,1.0,1.0,0.0
17581,249,1.0,36,1.0,1.0,0.0
17618,250,1.0,37,1.0,1.0,0.0
17661,251,1.0,43,1.0,1.0,0.0
17695,252,1.0,34,1.0,1.0,0.0
17732,253,1.0,37,1.0,1.0,0.0
17761,254,1.0,29,0.0,1.0,0.0
17799,255,1.0,38,1.0,1.0,0.0
17850,256,1.0,51,0.0,1.0,0.0
17883,257,1.0,33,1.0,1.0,0.0
17918,258,1.0,35,1.0,1.0,0.0
17953,259,1.0,35,1.0,1.0,0.0
18003,260,1.0,50,1.0,1.0,0.0
18037,261,1.0,34,1.0,1.0,0.0
