step,episode,ret,len,true_success,classifier_success,interv_frac
10255,151,1.0,41,1.0,1.0,0.1951219512195122
10302,152,1.0,47,1.0,1.0,0.0
10339,153,1.0,37,1.0,1.0,0.21621621621621623
10373,154,1.0,34,1.0,1.0,0.23529411764705882
10414,155,1.0,41,1.0,1.0,0.0
10461,156,1.0,47,1.0,1.0,0.1702127659574468
10494,157,1.0,33,1.0,1.0,0.0
10539,158,1.0,45,1.0,1.0,0.17777777777777778
10577,159,1.0,38,1.0,1.0,0.39473684210526316
10613,160,1.0,36,1.0,1.0,0.2222222222222222
10651,161,1.0,38,1.0,1.0,0.0
10690,162,1.0,39,1.0,1.0,0.20512820512820512
10725,163,1.0,35,1.0,1.0,0.05714285714285714
10777,164,1.0,52,1.0,1.0,0.15384615384615385
10818,165,1.0,41,1.0,1.0,0.0
10861,166,1.0,43,1.0,1.0,0.37209302325581395
10903,167,1.0,42,1.0,1.0,0.07142857142857142
10939,168,1.0,36,1.0,1.0,0.4444444444444444
10974,169,1.0,35,1.0,1.0,0.34285714285714286
11012,170,1.0,38,1.0,1.0,0.02631578947368421
11046,171,1.0,34,1.0,1.0,0.0
11085,172,1.0,39,1.0,1.0,0.0
11123,173,1.0,38,1.0,1.0,0.0
11163,174,1.0,40,1.0,1.0,0.0
11196,175,1.0,33,1.0,1.0,0.24242424242424243
11229,176,1.0,33,1.0,1.0,0.12121212121212122
11271,177,1.0,42,1.0,1.0,0.21428571428571427
11307,178,1.0,36,1.0,1.0,0.2222222222222222
11341,179,1.0,34,1.0,1.0,0.0
11381,180,1.0,40,1.0,1.0,0.2
11417,181,1.0,36,1.0,1.0,0.2222222222222222
11451,182,1.0,34,1.0,1.0,0.23529411764705882
11483,183,1.0,32,1.0,1.0,0.25
11516,184,1.0,33,1.0,1.0,0.24242424242424243
11563,185,1.0,47,1.0,1.0,0.0
11604,186,1.0,41,1.0,1.0,0.1951219512195122
11646,187,1.0,42,1.0,1.0,0.2857142857142857
11692,188,1.0,46,1.0,1.0,0.0
11733,189,1.0,41,1.0,1.0,0.1951219512195122
11769,190,1.0,36,1.0,1.0,0.2222222222222222
11808,191,1.0,39,1.0,1.0,0.20512820512820512
11840,192,1.0,32,1.0,1.0,0.0
11877,193,1.0,37,1.0,1.0,0.24324324324324326
11918,194,1.0,41,1.0,1.0,0.04878048780487805
11949,195,1.0,31,1.0,1.0,0.45161290322580644
11983,196,1.0,34,1.0,1.0,0.20588235294117646
12018,197,1.0,35,1.0,1.0,0.6857142857142857
12052,198,1.0,34,1.0,1.0,0.23529411764705882
12096,199,1.0,44,1.0,1.0,0.29545454545454547
12136,200,1.0,40,1.0,1.0,0.0
12176,201,1.0,40,1.0,1.0,0.0
12209,202,1.0,33,1.0,1.0,0.48484848484848486
12243,203,1.0,34,1.0,1.0,0.0
12278,204,1.0,35,1.0,1.0,0.0
12311,205,1.0,33,1.0,1.0,0.24242424242424243
12350,206,1.0,39,1.0,1.0,0.0
12381,207,1.0,31,1.0,1.0,0.25806451612903225
12419,208,1.0,38,1.0,1.0,0.0
12499,209,1.0,80,1.0,1.0,0.0
12545,210,1.0,46,1.0,1.0,0.32608695652173914
12580,211,1.0,35,1.0,1.0,0.0
12609,212,1.0,29,1.0,1.0,0.0
12651,213,1.0,42,1.0,1.0,0.19047619047619047
12683,214,1.0,32,1.0,1.0,0.0625
12721,215,1.0,38,1.0,1.0,0.21052631578947367
12750,216,1.0,29,1.0,1.0,0.27586206896551724
12788,217,1.0,38,1.0,1.0,0.21052631578947367
12839,218,1.0,51,1.0,1.0,0.3137254901960784
12871,219,1.0,32,1.0,1.0,0.25
12920,220,1.0,49,1.0,1.0,0.32653061224489793
12956,221,1.0,36,1.0,1.0,0.4444444444444444
12992,222,1.0,36,1.0,1.0,0.0
13040,223,1.0,48,1.0,1.0,0.16666666666666666
13097,224,1.0,57,1.0,1.0,0.2807017543859649
13134,225,1.0,37,1.0,1.0,0.0
13166,226,1.0,32,1.0,1.0,0.3125
13200,227,1.0,34,1.0,1.0,0.23529411764705882
13234,228,1.0,34,1.0,1.0,0.0
13266,229,1.0,32,1.0,1.0,0.0
13297,230,1.0,31,1.0,1.0,0.0
13331,231,1.0,34,1.0,1.0,0.0
13364,232,1.0,33,1.0,1.0,0.30303030303030304
13410,233,1.0,46,1.0,1.0,0.0
13442,234,1.0,32,1.0,1.0,0.25
13510,235,1.0,68,1.0,1.0,0.08823529411764706
13544,236,1.0,34,1.0,1.0,0.3235294117647059
13576,237,1.0,32,1.0,1.0,0.25
13605,238,1.0,29,1.0,1.0,0.27586206896551724
13639,239,1.0,34,1.0,1.0,0.23529411764705882
13670,240,1.0,31,1.0,1.0,0.25806451612903225
13703,241,1.0,33,1.0,1.0,0.0
13740,242,1.0,37,1.0,1.0,0.0
13773,243,1.0,33,1.0,1.0,0.0
13803,244,1.0,30,1.0,1.0,0.26666666666666666
13851,245,1.0,48,1.0,1.0,0.0
13887,246,1.0,36,1.0,1.0,0.3333333333333333
13916,247,1.0,29,1.0,1.0,0.0
13962,248,1.0,46,1.0,1.0,0.34782608695652173
14000,249,1.0,38,1.0,1.0,0.21052631578947367
14033,250,1.0,33,1.0,1.0,0.24242424242424243
14073,251,1.0,40,1.0,1.0,0.2
14105,252,1.0,32,1.0,1.0,0.25
14136,253,1.0,31,1.0,1.0,0.0
14167,254,1.0,31,1.0,1.0,0.5161290322580645
14202,255,1.0,35,1.0,1.0,0.45714285714285713
14236,256,1.0,34,1.0,1.0,0.23529411764705882
14269,257,1.0,33,1.0,1.0,0.21212121212121213
14302,258,1.0,33,1.0,1.0,0.0
14342,259,1.0,40,1.0,1.0,0.2
14379,260,1.0,37,1.0,1.0,0.0
14419,261,1.0,40,1.0,1.0,0.025
14453,262,1.0,34,1.0,1.0,0.0
14499,263,1.0,46,1.0,1.0,0.0
14537,264,1.0,38,1.0,1.0,0.18421052631578946
14579,265,1.0,42,1.0,1.0,0.35714285714285715
14618,266,1.0,39,1.0,1.0,0.20512820512820512
14649,267,1.0,31,1.0,1.0,0.25806451612903225
14688,268,1.0,39,1.0,1.0,0.20512820512820512
14722,269,1.0,34,1.0,1.0,0.029411764705882353
14755,270,1.0,33,1.0,1.0,0.2727272727272727
14785,271,1.0,30,1.0,1.0,0.26666666666666666
14821,272,1.0,36,1.0,1.0,0.0
14851,273,1.0,30,1.0,1.0,0.26666666666666666
14885,274,1.0,34,1.0,1.0,0.23529411764705882
14919,275,1.0,34,1.0,1.0,0.0
14951,276,1.0,32,1.0,1.0,0.25
14985,277,1.0,34,1.0,1.0,0.23529411764705882
15018,278,1.0,33,1.0,1.0,0.0
15049,279,1.0,31,1.0,1.0,0.0
15098,280,1.0,49,1.0,1.0,0.0
15135,281,1.0,37,1.0,1.0,0.0
15169,282,1.0,34,1.0,1.0,0.0
15211,283,1.0,42,1.0,1.0,0.38095238095238093
15241,284,1.0,30,1.0,1.0,0.0
15277,285,1.0,36,1.0,1.0,0.0
15308,286,1.0,31,1.0,1.0,0.06451612903225806
15337,287,1.0,29,1.0,1.0,0.0
15370,288,1.0,33,1.0,1.0,0.24242424242424243
15399,289,1.0,29,1.0,1.0,0.1724137931034483
15434,290,1.0,35,1.0,1.0,0.0
15466,291,1.0,32,1.0,1.0,0.0
15497,292,1.0,31,1.0,1.0,0.0
15530,293,1.0,33,1.0,1.0,0.24242424242424243
15561,294,1.0,31,1.0,1.0,0.22580645161290322
15589,295,1.0,28,1.0,1.0,0.0
15626,296,1.0,37,1.0,1.0,0.0
15656,297,1.0,30,1.0,1.0,0.0
15686,298,1.0,30,1.0,1.0,0.1
15719,299,1.0,33,1.0,1.0,0.0
15748,300,1.0,29,1.0,1.0,0.0
15780,301,1.0,32,1.0,1.0,0.0
15813,302,1.0,33,1.0,1.0,0.030303030303030304
15852,303,1.0,39,1.0,1.0,0.0
15884,304,1.0,32,1.0,1.0,0.0
15920,305,1.0,36,1.0,1.0,0.0
15958,306,1.0,38,1.0,1.0,0.0
15988,307,1.0,30,1.0,1.0,0.0
16018,308,1.0,30,1.0,1.0,0.0
16048,309,1.0,30,1.0,1.0,0.0
16080,310,1.0,32,1.0,1.0,0.25
16109,311,1.0,29,1.0,1.0,0.0
16140,312,1.0,31,1.0,1.0,0.0
16169,313,1.0,29,1.0,1.0,0.27586206896551724
16200,314,1.0,31,1.0,1.0,0.0
16233,315,1.0,33,1.0,1.0,0.0
16273,316,1.0,40,1.0,1.0,0.2
16308,317,1.0,35,1.0,1.0,0.0
16337,318,1.0,29,1.0,1.0,0.0
16376,319,1.0,39,1.0,1.0,0.20512820512820512
16404,320,1.0,28,1.0,1.0,0.21428571428571427
16436,321,1.0,32,1.0,1.0,0.0
16474,322,1.0,38,1.0,1.0,0.0
16503,323,1.0,29,1.0,1.0,0.0
16535,324,1.0,32,1.0,1.0,0.0
16565,325,1.0,30,1.0,1.0,0.26666666666666666
16594,326,1.0,29,1.0,1.0,0.27586206896551724
16626,327,1.0,32,1.0,1.0,0.0
16660,328,1.0,34,1.0,1.0,0.0
16700,329,1.0,40,1.0,1.0,0.4
16729,330,1.0,29,1.0,1.0,0.5517241379310345
16760,331,1.0,31,1.0,1.0,0.25806451612903225
16789,332,1.0,29,1.0,1.0,0.0
16823,333,1.0,34,1.0,1.0,0.47058823529411764
16853,334,1.0,30,1.0,1.0,0.26666666666666666
16882,335,1.0,29,1.0,1.0,0.27586206896551724
16915,336,1.0,33,1.0,1.0,0.0
16945,337,1.0,30,1.0,1.0,0.26666666666666666
16989,338,1.0,44,1.0,1.0,0.18181818181818182
17034,339,1.0,45,1.0,1.0,0.17777777777777778
17063,340,1.0,29,1.0,1.0,0.0
17093,341,1.0,30,1.0,1.0,0.0
17127,342,1.0,34,1.0,1.0,0.17647058823529413
17157,343,1.0,30,1.0,1.0,0.0
17185,344,1.0,28,1.0,1.0,0.0
17216,345,1.0,31,1.0,1.0,0.25806451612903225
17247,346,1.0,31,1.0,1.0,0.25806451612903225
17278,347,1.0,31,1.0,1.0,0.0
17313,348,1.0,35,1.0,1.0,0.0
17351,349,1.0,38,1.0,1.0,0.0
17382,350,1.0,31,1.0,1.0,0.25806451612903225
17411,351,1.0,29,1.0,1.0,0.0
17449,352,1.0,38,1.0,1.0,0.21052631578947367
17495,353,1.0,46,1.0,1.0,0.21739130434782608
17526,354,1.0,31,0.0,1.0,0.25806451612903225
17558,355,1.0,32,1.0,1.0,0.0
17586,356,1.0,28,1.0,1.0,0.0
17616,357,1.0,30,1.0,1.0,0.26666666666666666
17647,358,1.0,31,1.0,1.0,0.25806451612903225
17678,359,1.0,31,1.0,1.0,0.0
17713,360,1.0,35,1.0,1.0,0.22857142857142856
17741,361,1.0,28,1.0,1.0,0.2857142857142857
17773,362,1.0,32,1.0,1.0,0.15625
17805,363,1.0,32,1.0,1.0,0.25
17843,364,1.0,38,1.0,1.0,0.42105263157894735
17873,365,1.0,30,1.0,1.0,0.0
17904,366,1.0,31,1.0,1.0,0.25806451612903225
17938,367,1.0,34,1.0,1.0,0.23529411764705882
17969,368,1.0,31,0.0,1.0,0.0
18002,369,1.0,33,1.0,1.0,0.0
18033,370,1.0,31,1.0,1.0,0.0
18066,371,1.0,33,1.0,1.0,0.0
18097,372,1.0,31,1.0,1.0,0.0
18125,373,1.0,28,1.0,1.0,0.0
18162,374,1.0,37,1.0,1.0,0.40540540540540543
18191,375,1.0,29,1.0,1.0,0.0
18225,376,1.0,34,1.0,1.0,0.23529411764705882
