step,episode,ret,len,true_success,classifier_success,interv_frac
11527,177,1.0,29,1.0,1.0,0.0
11585,178,1.0,58,1.0,1.0,0.0
11653,179,1.0,68,1.0,1.0,0.35294117647058826
11690,180,1.0,37,1.0,1.0,0.21621621621621623
11721,181,1.0,31,1.0,1.0,0.2903225806451613
11753,182,1.0,32,1.0,1.0,0.25
11810,183,1.0,57,1.0,1.0,0.0
11852,184,1.0,42,1.0,1.0,0.16666666666666666
11888,185,1.0,36,1.0,1.0,0.4444444444444444
11943,186,1.0,55,1.0,1.0,0.14545454545454545
11990,187,1.0,47,1.0,1.0,0.1702127659574468
12040,188,1.0,50,1.0,1.0,0.0
12079,189,1.0,39,1.0,1.0,0.1794871794871795
12110,190,1.0,31,1.0,1.0,0.5161290322580645
12147,191,1.0,37,1.0,1.0,0.21621621621621623
12180,192,1.0,33,1.0,1.0,0.24242424242424243
12221,193,1.0,41,1.0,1.0,0.0
12253,194,1.0,32,1.0,1.0,0.5
12287,195,1.0,34,1.0,1.0,0.23529411764705882
12325,196,1.0,38,1.0,1.0,0.42105263157894735
12362,197,1.0,37,1.0,1.0,0.08108108108108109
12408,198,1.0,46,1.0,1.0,0.0
12447,199,1.0,39,1.0,1.0,0.0
12487,200,1.0,40,1.0,1.0,0.2
12526,201,1.0,39,1.0,1.0,0.15384615384615385
12559,202,1.0,33,1.0,1.0,0.0
12594,203,1.0,35,1.0,1.0,0.0
12630,204,1.0,36,1.0,1.0,0.0
12663,205,1.0,33,1.0,1.0,0.0
12698,206,1.0,35,1.0,1.0,0.22857142857142856
12742,207,1.0,44,1.0,1.0,0.38636363636363635
12785,208,1.0,43,1.0,1.0,0.0
12825,209,1.0,40,1.0,1.0,0.0
12869,210,1.0,44,1.0,1.0,0.0
12899,211,1.0,30,1.0,1.0,0.6
12936,212,1.0,37,1.0,1.0,0.0
12975,213,1.0,39,1.0,1.0,0.20512820512820512
13006,214,1.0,31,1.0,1.0,0.0
13042,215,1.0,36,1.0,1.0,0.2222222222222222
13077,216,1.0,35,1.0,1.0,0.22857142857142856
13110,217,1.0,33,1.0,1.0,0.0
13146,218,1.0,36,1.0,1.0,0.0
13180,219,1.0,34,1.0,1.0,0.0
13216,220,1.0,36,1.0,1.0,0.0
13253,221,1.0,37,1.0,1.0,0.21621621621621623
13288,222,1.0,35,1.0,1.0,0.0
13327,223,1.0,39,1.0,1.0,0.20512820512820512
13360,224,1.0,33,1.0,1.0,0.24242424242424243
13392,225,1.0,32,1.0,1.0,0.25
13441,226,1.0,49,1.0,1.0,0.0
13477,227,1.0,36,1.0,1.0,0.0
13507,228,1.0,30,1.0,1.0,0.26666666666666666
13535,229,1.0,28,1.0,1.0,0.2857142857142857
13573,230,1.0,38,1.0,1.0,0.0
13614,231,1.0,41,1.0,1.0,0.1951219512195122
13652,232,1.0,38,1.0,1.0,0.0
13689,233,1.0,37,0.0,1.0,0.21621621621621623
13725,234,1.0,36,1.0,1.0,0.0
13759,235,1.0,34,1.0,1.0,0.47058823529411764
13790,236,1.0,31,1.0,1.0,0.5161290322580645
13826,237,1.0,36,1.0,1.0,0.0
13859,238,1.0,33,1.0,1.0,0.06060606060606061
13902,239,1.0,43,1.0,1.0,0.18604651162790697
13932,240,1.0,30,1.0,1.0,0.26666666666666666
13979,241,1.0,47,1.0,1.0,0.0
14012,242,1.0,33,1.0,1.0,0.3939393939393939
14053,243,1.0,41,1.0,1.0,0.0
14096,244,1.0,43,1.0,1.0,0.0
14132,245,1.0,36,1.0,1.0,0.2222222222222222
14168,246,1.0,36,1.0,1.0,0.19444444444444445
14202,247,1.0,34,1.0,1.0,0.23529411764705882
14234,248,1.0,32,1.0,1.0,0.4375
14280,249,1.0,46,1.0,1.0,0.0
14340,250,1.0,60,1.0,1.0,0.13333333333333333
14377,251,1.0,37,1.0,1.0,0.0
14422,252,1.0,45,1.0,1.0,0.0
14462,253,1.0,40,1.0,1.0,0.2
14498,254,1.0,36,1.0,1.0,0.0
14540,255,1.0,42,1.0,1.0,0.19047619047619047
14636,256,1.0,96,1.0,1.0,0.0
14674,257,1.0,38,1.0,1.0,0.21052631578947367
14705,258,1.0,31,1.0,1.0,0.25806451612903225
14738,259,1.0,33,1.0,1.0,0.24242424242424243
14770,260,1.0,32,1.0,1.0,0.25
14804,261,1.0,34,1.0,1.0,0.0
14852,262,1.0,48,1.0,1.0,0.3125
14890,263,1.0,38,1.0,1.0,0.0
14933,264,1.0,43,1.0,1.0,0.5581395348837209
14977,265,1.0,44,1.0,1.0,0.0
15017,266,1.0,40,1.0,1.0,0.2
15048,267,1.0,31,1.0,1.0,0.7096774193548387
15084,268,1.0,36,1.0,1.0,0.0
15127,269,1.0,43,1.0,1.0,0.0
15165,270,1.0,38,1.0,1.0,0.21052631578947367
15201,271,1.0,36,1.0,1.0,0.2222222222222222
15237,272,1.0,36,1.0,1.0,0.0
15275,273,1.0,38,1.0,1.0,0.21052631578947367
15311,274,1.0,36,1.0,1.0,0.2222222222222222
15346,275,1.0,35,1.0,1.0,0.0
15385,276,1.0,39,1.0,1.0,0.0
15425,277,1.0,40,1.0,1.0,0.0
15457,278,1.0,32,1.0,1.0,0.25
15489,279,1.0,32,1.0,1.0,0.5
15524,280,1.0,35,1.0,1.0,0.22857142857142856
15557,281,1.0,33,1.0,1.0,0.24242424242424243
15598,282,1.0,41,1.0,1.0,0.0
15631,283,1.0,33,1.0,1.0,0.48484848484848486
15663,284,1.0,32,1.0,1.0,0.0
15696,285,1.0,33,1.0,1.0,0.0
15730,286,1.0,34,1.0,1.0,0.0
15761,287,1.0,31,1.0,1.0,0.0
15796,288,1.0,35,1.0,1.0,0.0
15843,289,1.0,47,1.0,1.0,0.0
15892,290,1.0,49,1.0,1.0,0.0
15928,291,1.0,36,1.0,1.0,0.2222222222222222
15962,292,1.0,34,1.0,1.0,0.0
15996,293,1.0,34,1.0,1.0,0.23529411764705882
16035,294,1.0,39,1.0,1.0,0.41025641025641024
16075,295,1.0,40,1.0,1.0,0.4
16113,296,1.0,38,1.0,1.0,0.0
16147,297,1.0,34,1.0,1.0,0.23529411764705882
16180,298,1.0,33,1.0,1.0,0.24242424242424243
16223,299,1.0,43,1.0,1.0,0.18604651162790697
16261,300,1.0,38,1.0,1.0,0.0
16296,301,1.0,35,0.0,1.0,0.0
16328,302,1.0,32,1.0,1.0,0.0
16365,303,1.0,37,1.0,1.0,0.0
16409,304,1.0,44,1.0,1.0,0.0
16442,305,1.0,33,0.0,1.0,0.0
16480,306,1.0,38,1.0,1.0,0.0
16515,307,1.0,35,1.0,1.0,0.22857142857142856
16550,308,1.0,35,1.0,1.0,0.0
16580,309,1.0,30,1.0,1.0,0.26666666666666666
16617,310,1.0,37,1.0,1.0,0.21621621621621623
16654,311,1.0,37,1.0,1.0,0.0
16683,312,1.0,29,1.0,1.0,0.5517241379310345
16714,313,1.0,31,1.0,1.0,0.0
16749,314,1.0,35,1.0,1.0,0.0
16783,315,1.0,34,1.0,1.0,0.23529411764705882
16816,316,1.0,33,1.0,1.0,0.24242424242424243
16852,317,1.0,36,1.0,1.0,0.0
16882,318,1.0,30,1.0,1.0,0.26666666666666666
16914,319,1.0,32,1.0,1.0,0.0
16949,320,1.0,35,1.0,1.0,0.0
16995,321,1.0,46,1.0,1.0,0.17391304347826086
17038,322,1.0,43,1.0,1.0,0.18604651162790697
17091,323,1.0,53,1.0,1.0,0.1509433962264151
17127,324,1.0,36,1.0,1.0,0.0
17157,325,1.0,30,1.0,1.0,0.26666666666666666
17190,326,1.0,33,1.0,1.0,0.24242424242424243
17228,327,1.0,38,1.0,1.0,0.21052631578947367
17258,328,1.0,30,1.0,1.0,0.0
17296,329,1.0,38,1.0,1.0,0.0
17326,330,1.0,30,1.0,1.0,0.0
17357,331,1.0,31,1.0,1.0,0.0
17359,332,1.0,2,0.0,1.0,0.0
17390,333,1.0,31,1.0,1.0,0.0
17427,334,1.0,37,1.0,1.0,0.1891891891891892
17458,335,1.0,31,1.0,1.0,0.5161290322580645
17491,336,1.0,33,1.0,1.0,0.09090909090909091
17528,337,1.0,37,1.0,1.0,0.21621621621621623
17560,338,1.0,32,1.0,1.0,0.40625
17598,339,1.0,38,1.0,1.0,0.0
17636,340,1.0,38,1.0,1.0,0.0
17668,341,1.0,32,1.0,1.0,0.0
17701,342,1.0,33,1.0,1.0,0.0
17734,343,1.0,33,1.0,1.0,0.0
17765,344,1.0,31,1.0,1.0,0.0
17800,345,1.0,35,1.0,1.0,0.0
17831,346,1.0,31,1.0,1.0,0.0
17868,347,1.0,37,1.0,1.0,0.16216216216216217
17906,348,1.0,38,1.0,1.0,0.0
17936,349,1.0,30,1.0,1.0,0.26666666666666666
17972,350,1.0,36,0.0,1.0,0.2222222222222222
18007,351,1.0,35,1.0,1.0,0.22857142857142856
18037,352,1.0,30,1.0,1.0,0.26666666666666666
18073,353,1.0,36,1.0,1.0,0.2222222222222222
18103,354,1.0,30,1.0,1.0,0.0
18131,355,1.0,28,1.0,1.0,0.0
18162,356,1.0,31,1.0,1.0,0.25806451612903225
18192,357,1.0,30,1.0,1.0,0.5333333333333333
18227,358,1.0,35,1.0,1.0,0.22857142857142856
18264,359,1.0,37,1.0,1.0,0.21621621621621623
18297,360,1.0,33,1.0,1.0,0.24242424242424243
18325,361,1.0,28,1.0,1.0,0.0
18355,362,1.0,30,1.0,1.0,0.26666666666666666
18397,363,1.0,42,1.0,1.0,0.19047619047619047
18428,364,1.0,31,1.0,1.0,0.25806451612903225
18460,365,1.0,32,1.0,1.0,0.0
18495,366,1.0,35,1.0,1.0,0.42857142857142855
18533,367,1.0,38,1.0,1.0,0.21052631578947367
18562,368,1.0,29,1.0,1.0,0.1724137931034483
18594,369,1.0,32,1.0,1.0,0.0
18626,370,1.0,32,1.0,1.0,0.0
18658,371,1.0,32,1.0,1.0,0.25
18695,372,1.0,37,1.0,1.0,0.0
18733,373,1.0,38,1.0,1.0,0.39473684210526316
18767,374,1.0,34,1.0,1.0,0.0
18802,375,1.0,35,1.0,1.0,0.22857142857142856
18831,376,1.0,29,1.0,1.0,0.0
18862,377,1.0,31,1.0,1.0,0.25806451612903225
18893,378,1.0,31,1.0,1.0,0.25806451612903225
18922,379,1.0,29,1.0,1.0,0.0
18959,380,1.0,37,1.0,1.0,0.0
19010,381,1.0,51,1.0,1.0,0.0196078431372549
19045,382,1.0,35,1.0,1.0,0.22857142857142856
19084,383,1.0,39,1.0,1.0,0.20512820512820512
19121,384,1.0,37,1.0,1.0,0.0
19150,385,1.0,29,1.0,1.0,0.0
19180,386,1.0,30,1.0,1.0,0.5333333333333333
19223,387,1.0,43,1.0,1.0,0.18604651162790697
19251,388,1.0,28,1.0,1.0,0.0
19285,389,1.0,34,1.0,1.0,0.11764705882352941
19323,390,1.0,38,1.0,1.0,0.21052631578947367
19354,391,1.0,31,1.0,1.0,0.0
19384,392,1.0,30,1.0,1.0,0.26666666666666666
19412,393,1.0,28,1.0,1.0,0.0
19460,394,1.0,48,1.0,1.0,0.0
19492,395,1.0,32,1.0,1.0,0.25
19524,396,1.0,32,1.0,1.0,0.15625
19552,397,1.0,28,1.0,1.0,0.2857142857142857
19589,398,1.0,37,1.0,1.0,0.0
19621,399,1.0,32,1.0,1.0,0.25
19656,400,1.0,35,1.0,1.0,0.22857142857142856
19691,401,1.0,35,1.0,1.0,0.08571428571428572
19722,402,1.0,31,1.0,1.0,0.1935483870967742
19754,403,1.0,32,1.0,1.0,0.0
19786,404,1.0,32,1.0,1.0,0.25
19814,405,1.0,28,1.0,1.0,0.0
19847,406,1.0,33,1.0,1.0,0.24242424242424243
19875,407,1.0,28,1.0,1.0,0.0
19910,408,1.0,35,1.0,1.0,0.22857142857142856
19940,409,1.0,30,1.0,1.0,0.26666666666666666
19970,410,1.0,30,1.0,1.0,0.0
