step,episode,ret,len,true_success,classifier_success,interv_frac
10074,192,1.0,43,1.0,1.0,0.23255813953488372
10138,193,1.0,64,1.0,1.0,0.0
10210,194,1.0,72,1.0,1.0,0.1111111111111111
10258,195,1.0,48,1.0,1.0,0.3541666666666667
10299,196,1.0,41,1.0,1.0,0.3902439024390244
10349,197,1.0,50,1.0,1.0,0.12
10412,198,1.0,63,1.0,1.0,0.25396825396825395
10454,199,1.0,42,1.0,1.0,0.38095238095238093
10503,200,1.0,49,1.0,1.0,0.32653061224489793
10538,201,1.0,35,1.0,1.0,0.0
10631,202,1.0,93,1.0,1.0,0.0
10662,203,1.0,31,1.0,1.0,0.5161290322580645
10701,204,1.0,39,1.0,1.0,0.0
10739,205,1.0,38,1.0,1.0,0.21052631578947367
10792,206,1.0,53,1.0,1.0,0.3018867924528302
10909,207,1.0,117,1.0,1.0,0.13675213675213677
10950,208,1.0,41,1.0,1.0,0.3902439024390244
10993,209,1.0,43,1.0,1.0,0.0
11050,210,1.0,57,1.0,1.0,0.2807017543859649
11094,211,1.0,44,1.0,1.0,0.13636363636363635
11130,212,1.0,36,1.0,1.0,0.0
11195,213,1.0,65,1.0,1.0,0.2923076923076923
11231,214,1.0,36,1.0,1.0,0.2222222222222222
11261,215,1.0,30,1.0,1.0,0.26666666666666666
11351,216,1.0,90,1.0,1.0,0.08888888888888889
11389,217,1.0,38,1.0,1.0,0.21052631578947367
11495,218,1.0,106,1.0,1.0,0.22641509433962265
11555,219,1.0,60,1.0,1.0,0.13333333333333333
11645,220,1.0,90,1.0,1.0,0.17777777777777778
11694,221,1.0,49,1.0,1.0,0.3469387755102041
11728,222,1.0,34,1.0,1.0,0.0
11777,223,1.0,49,1.0,1.0,0.10204081632653061
11851,224,1.0,74,1.0,1.0,0.10810810810810811
11890,225,1.0,39,1.0,1.0,0.20512820512820512
11924,226,1.0,34,1.0,1.0,0.29411764705882354
11961,227,1.0,37,1.0,1.0,0.0
11999,228,1.0,38,1.0,1.0,0.0
12039,229,1.0,40,1.0,1.0,0.0
12081,230,1.0,42,1.0,1.0,0.0
12201,231,0.0,120,0.0,0.0,0.0
12237,232,1.0,36,1.0,1.0,0.2222222222222222
12277,233,1.0,40,1.0,1.0,0.2
12310,234,1.0,33,1.0,1.0,0.48484848484848486
12352,235,1.0,42,1.0,1.0,0.19047619047619047
12386,236,1.0,34,1.0,1.0,0.029411764705882353
12422,237,1.0,36,1.0,1.0,0.08333333333333333
12457,238,1.0,35,1.0,1.0,0.22857142857142856
12487,239,1.0,30,1.0,1.0,0.0
12521,240,1.0,34,1.0,1.0,0.29411764705882354
12556,241,1.0,35,1.0,1.0,0.42857142857142855
12593,242,1.0,37,1.0,1.0,0.0
12629,243,1.0,36,1.0,1.0,0.0
12666,244,1.0,37,1.0,1.0,0.0
12709,245,1.0,43,1.0,1.0,0.0
12744,246,1.0,35,1.0,1.0,0.22857142857142856
12779,247,1.0,35,1.0,1.0,0.08571428571428572
12848,248,1.0,69,1.0,1.0,0.014492753623188406
12890,249,1.0,42,1.0,1.0,0.0
12921,250,1.0,31,1.0,1.0,0.41935483870967744
12962,251,1.0,41,1.0,1.0,0.12195121951219512
13001,252,1.0,39,1.0,1.0,0.02564102564102564
13048,253,1.0,47,1.0,1.0,0.1702127659574468
13084,254,1.0,36,1.0,1.0,0.0
13132,255,1.0,48,1.0,1.0,0.0
13167,256,1.0,35,1.0,1.0,0.22857142857142856
13202,257,1.0,35,1.0,1.0,0.0
13235,258,1.0,33,1.0,1.0,0.21212121212121213
13272,259,1.0,37,1.0,1.0,0.10810810810810811
13305,260,1.0,33,1.0,1.0,0.0
13338,261,1.0,33,1.0,1.0,0.0
13370,262,1.0,32,1.0,1.0,0.25
13429,263,1.0,59,1.0,1.0,0.13559322033898305
13462,264,1.0,33,1.0,1.0,0.24242424242424243
13500,265,1.0,38,1.0,1.0,0.21052631578947367
13542,266,1.0,42,1.0,1.0,0.19047619047619047
13579,267,1.0,37,1.0,1.0,0.0
13649,268,1.0,70,1.0,1.0,0.18571428571428572
13680,269,1.0,31,1.0,1.0,0.25806451612903225
13715,270,1.0,35,1.0,1.0,0.0
13754,271,1.0,39,1.0,1.0,0.0
13796,272,1.0,42,1.0,1.0,0.19047619047619047
13830,273,1.0,34,1.0,1.0,0.23529411764705882
13872,274,1.0,42,1.0,1.0,0.38095238095238093
13902,275,1.0,30,1.0,1.0,0.5333333333333333
13937,276,1.0,35,1.0,1.0,0.0
13975,277,1.0,38,1.0,1.0,0.21052631578947367
14017,278,1.0,42,1.0,1.0,0.19047619047619047
14050,279,1.0,33,1.0,1.0,0.0
14079,280,1.0,29,1.0,1.0,0.0
14115,281,1.0,36,1.0,1.0,0.2222222222222222
14146,282,1.0,31,1.0,1.0,0.0
14204,283,1.0,58,1.0,1.0,0.27586206896551724
14237,284,1.0,33,1.0,1.0,0.24242424242424243
14283,285,1.0,46,1.0,1.0,0.17391304347826086
14315,286,1.0,32,1.0,1.0,0.0
14352,287,1.0,37,1.0,1.0,0.21621621621621623
14390,288,1.0,38,1.0,1.0,0.0
14419,289,1.0,29,1.0,1.0,0.27586206896551724
14452,290,1.0,33,1.0,1.0,0.24242424242424243
14488,291,1.0,36,1.0,1.0,0.0
14524,292,1.0,36,1.0,1.0,0.027777777777777776
14559,293,1.0,35,1.0,1.0,0.22857142857142856
14591,294,1.0,32,1.0,1.0,0.25
14625,295,1.0,34,1.0,1.0,0.029411764705882353
14657,296,1.0,32,1.0,1.0,0.0
14686,297,1.0,29,1.0,1.0,0.5517241379310345
14717,298,1.0,31,1.0,1.0,0.0
14749,299,1.0,32,1.0,1.0,0.25
14785,300,1.0,36,1.0,1.0,0.2222222222222222
14818,301,1.0,33,1.0,1.0,0.24242424242424243
14853,302,1.0,35,1.0,1.0,0.0
14892,303,1.0,39,1.0,1.0,0.46153846153846156
14926,304,1.0,34,1.0,1.0,0.20588235294117646
14952,305,1.0,26,1.0,1.0,0.5384615384615384
14988,306,1.0,36,1.0,1.0,0.2222222222222222
15021,307,1.0,33,1.0,1.0,0.24242424242424243
15054,308,1.0,33,1.0,1.0,0.24242424242424243
15085,309,1.0,31,1.0,1.0,0.0
15114,310,1.0,29,1.0,1.0,0.0
15145,311,1.0,31,1.0,1.0,0.5161290322580645
15201,312,1.0,56,1.0,1.0,0.0
15235,313,1.0,34,1.0,1.0,0.11764705882352941
15269,314,1.0,34,1.0,1.0,0.0
15301,315,1.0,32,1.0,1.0,0.25
15341,316,1.0,40,1.0,1.0,0.0
15384,317,1.0,43,1.0,1.0,0.0
15421,318,1.0,37,1.0,1.0,0.0
15465,319,1.0,44,1.0,1.0,0.18181818181818182
15508,320,1.0,43,1.0,1.0,0.18604651162790697
15544,321,1.0,36,1.0,1.0,0.0
